id_tbc_variable,regional_key,primary_category,category_lv_1,category_lv_2,category_deepest,shipping_rate,start_date,end_date
NULL,130704010000,NULL,"Media, Music & Books",Musical Instruments,Flute,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130706030000,NULL,"Media, Music & Books",Musical Instruments,Drum Accessories,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130706040000,NULL,"Media, Music & Books",Musical Instruments,Cymbals,138720,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130706050000,NULL,"Media, Music & Books",Musical Instruments,Folk & World Percussion,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130707020000,NULL,"Media, Music & Books",Musical Instruments,Digital Pianos,208080,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130707040000,NULL,"Media, Music & Books",Musical Instruments,MIDI Controllers,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130708010000,NULL,"Media, Music & Books",Musical Instruments,DJ Equipment,208080,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710050000,NULL,"Media, Music & Books",Musical Instruments,Woodwinds,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710060000,NULL,"Media, Music & Books",Musical Instruments,Brass Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710070000,NULL,"Media, Music & Books",Musical Instruments,Woodwind Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710090000,NULL,"Media, Music & Books",Musical Instruments,Concert Percussion Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130710110000,NULL,"Media, Music & Books",Musical Instruments,Musical Fun for Kids,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711010000,NULL,"Media, Music & Books",Musical Instruments,Guitar & Bass Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711040000,NULL,"Media, Music & Books",Musical Instruments,Brass Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711050000,NULL,"Media, Music & Books",Musical Instruments,Woodwind Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711070000,NULL,"Media, Music & Books",Musical Instruments,Concert Percussion Accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130711100000,NULL,"Media, Music & Books",Musical Instruments,General Accessories,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,130713000000,NULL,"Media, Music & Books",Musical Instruments,Others,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090300,NULL,Watches Sunglasses Jewellery,Jewellery,Bracelets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090100,NULL,Watches Sunglasses Jewellery,Jewellery,Necklaces,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090500,NULL,Watches Sunglasses Jewellery,Jewellery,Rings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201090700,NULL,Watches Sunglasses Jewellery,Jewellery,Anklets,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201091200,NULL,Watches Sunglasses Jewellery,Jewellery,DIY accessories and others,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201091200,NULL,Watches Sunglasses Jewellery,Jewellery,DIY accessories and others,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201091100,NULL,Watches Sunglasses Jewellery,Jewellery,Jewellery storage,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170201091200,NULL,Watches Sunglasses Jewellery,Jewellery,DIY accessories and others,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170202080400,NULL,Watches Sunglasses Jewellery,Jewellery,Earrings,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170203040000,NULL,Watches Sunglasses Jewellery,Jewellery,Fashion Jewellery,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170301040000,NULL,Watches Sunglasses Jewellery,Watches,Sports,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,170301050000,NULL,Watches Sunglasses Jewellery,Watches,Accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180104050000,NULL,Mother & Baby,Feeding,Warmers & Sterilizers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180105040000,NULL,Mother & Baby,Feeding,Breast Pads & Nipple Shield,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180109010000,NULL,Mother & Baby,Feeding,Pillows & Covers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180110010000,NULL,Mother & Baby,Feeding,Cups,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180110020000,NULL,Mother & Baby,Feeding,"Bowl, Fork & Spoon Sets",34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180110030000,NULL,Mother & Baby,Feeding,Food Storage,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180110040000,NULL,Mother & Baby,Feeding,Place Mats,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180301030000,NULL,Mother & Baby,Diapering & Potty,Kits,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180302010000,NULL,Mother & Baby,Diapering & Potty,Cloth Diapers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180302020000,NULL,Mother & Baby,Diapering & Potty,Pins & Fasteners,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180302030000,NULL,Mother & Baby,Diapering & Potty,Inserts & Liners,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180302050000,NULL,Mother & Baby,Diapering & Potty,Sprayers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180303000000,NULL,Mother & Baby,Diapering & Potty,Disposable Diapers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180303000000,NULL,Mother & Baby,Diapering & Potty,Disposable Diapers,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180306020000,NULL,Mother & Baby,Diapering & Potty,Wipe Holders & Warmers,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401020500,NULL,Mother & Baby,Nursery,Sheets,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401040000,NULL,Mother & Baby,Nursery,"Pillows, Protector & Cases",34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401080100,NULL,Mother & Baby,Nursery,Cradle Mattresses,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180401080200,NULL,Mother & Baby,Nursery,Crib Mattresses,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180402020000,NULL,Mother & Baby,Nursery,Bed Rails,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180402060000,NULL,Mother & Baby,Nursery,Cribs,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180403020000,NULL,Mother & Baby,Nursery,Hanging Organizers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180403050000,NULL,Mother & Baby,Nursery,Toy Chests,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180404100000,NULL,Mother & Baby,Nursery,Slipcovers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181202000000,NULL,Mother & Baby,Baby Personal Care,Bathing Tubs & Seats,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181203000000,NULL,Mother & Baby,Baby Personal Care,Bubble Bath,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181204000000,NULL,Mother & Baby,Baby Personal Care,Shampoo & Conditioners,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181210000000,NULL,Mother & Baby,Baby Personal Care,Travel Bathing Kits,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181303000000,NULL,Mother & Baby,Baby Health Care,Nail Care,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181402000000,NULL,Mother & Baby,Baby Safety,Bathroom Safety,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181406000000,NULL,Mother & Baby,Baby Safety,Electrical Safety,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181409000000,NULL,Mother & Baby,Baby Safety,Rails & Rail Guards,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180602020000,NULL,Mother & Baby,Baby Gear,Doubles & Triple,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180602030000,NULL,Mother & Baby,Baby Gear,Prams,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180602040000,NULL,Mother & Baby,Baby Gear,Tandems,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180703010000,NULL,Mother & Baby,Baby Gear,Accessories,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180704000000,NULL,Mother & Baby,Baby Gear,Bicycle Child Seats & Trailers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180707030000,NULL,Mother & Baby,Baby Gear,Swings,190740,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,180904060000,NULL,Mother & Baby,Gifts,Silver Baby Spoons,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181001010000,NULL,Mother & Baby,Maternity Care,Supporting Belts,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181101020000,NULL,Mother & Baby,Clothing & Accessories,Sweaters & Fleece,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181102020400,NULL,Mother & Baby,Clothing & Accessories,Sun-suits,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181102030500,NULL,Mother & Baby,Clothing & Accessories,Slippers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181102030600,NULL,Mother & Baby,Clothing & Accessories,Sneakers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181102040300,NULL,Mother & Baby,Clothing & Accessories,Hair accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181103010301,NULL,Mother & Baby,Clothing & Accessories,Tops & Tank Tees,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181103010800,NULL,Mother & Baby,Clothing & Accessories,Training pants,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181103030100,NULL,Mother & Baby,Clothing & Accessories,Sports,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181103030200,NULL,Mother & Baby,Clothing & Accessories,Boots,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181103030300,NULL,Mother & Baby,Clothing & Accessories,Flats,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181103030500,NULL,Mother & Baby,Clothing & Accessories,Slippers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,181103030600,NULL,Mother & Baby,Clothing & Accessories,Sneakers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190202000000,NULL,Toys & Games,Arts & Crafts for Kids,Blackboards & Whiteboards,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190204000000,NULL,Toys & Games,Arts & Crafts for Kids,Clay & Dough,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190205000000,NULL,Toys & Games,Arts & Crafts for Kids,Craft Kits,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190206000000,NULL,Toys & Games,Arts & Crafts for Kids,Drawing & Painting Supplies,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190207000000,NULL,Toys & Games,Arts & Crafts for Kids,Drawing & Sketching Tablets,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190212000000,NULL,Toys & Games,Arts & Crafts for Kids,Printing & Stamping,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190213000000,NULL,Toys & Games,Arts & Crafts for Kids,Scissors,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190214000000,NULL,Toys & Games,Arts & Crafts for Kids,Stickers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190303000000,NULL,Toys & Games,Baby & Toddler Toys,Bath Toys,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190305000000,NULL,Toys & Games,Baby & Toddler Toys,Crib Toys & Attachments,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190306000000,NULL,Toys & Games,Baby & Toddler Toys,Early Learning,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190308000000,NULL,Toys & Games,Baby & Toddler Toys,Indoor Climbers & Play Structures,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190311000000,NULL,Toys & Games,Baby & Toddler Toys,Push & Pull Toys,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190315000000,NULL,Toys & Games,Baby & Toddler Toys,Spinning Tops,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190316000000,NULL,Toys & Games,Baby & Toddler Toys,Stacking & Nesting Toys,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190318000000,NULL,Toys & Games,Baby & Toddler Toys,Teaching Clocks,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190402000000,NULL,Toys & Games,Blocks & Building Toys,Gear Sets,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190501000000,NULL,Toys & Games,Dolls & Accessories,Doll Accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190503000000,NULL,Toys & Games,Dolls & Accessories,Dollhouses,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190505000000,NULL,Toys & Games,Dolls & Accessories,Playsets,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190602040000,NULL,Toys & Games,Dress Up & Pretend Play,Necklaces,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190603060000,NULL,Toys & Games,Dress Up & Pretend Play,Face paint,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190603100000,NULL,Toys & Games,Dress Up & Pretend Play,Hair & Nails,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190603110000,NULL,Toys & Games,Dress Up & Pretend Play,Beards & Moustache,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190603130000,NULL,Toys & Games,Dress Up & Pretend Play,Gift bags,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190604010000,NULL,Toys & Games,Dress Up & Pretend Play,Construction Tools,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190604020200,NULL,Toys & Games,Dress Up & Pretend Play,Shopping Carts,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190604040000,NULL,Toys & Games,Dress Up & Pretend Play,Kitchen Toys,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190604040000,NULL,Toys & Games,Dress Up & Pretend Play,Kitchen Toys,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190604050000,NULL,Toys & Games,Dress Up & Pretend Play,Magnet & Felt Playboards,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190805000000,NULL,Toys & Games,Electronic Toys,Computers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190807000000,NULL,Toys & Games,Electronic Toys,Music Players & Karaoke,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190808000000,NULL,Toys & Games,Electronic Toys,Personal Video Players & Accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190810000000,NULL,Toys & Games,Electronic Toys,RC Figures & Robots,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190903010000,NULL,Toys & Games,Learning & Education,Cartridges & Books,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190905000000,NULL,Toys & Games,Learning & Education,Geography,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190909010000,NULL,Toys & Games,Learning & Education,Guitars,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190909020000,NULL,Toys & Games,Learning & Education,Drum & Percussion,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190909040000,NULL,Toys & Games,Learning & Education,Wind Instruments,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190914000000,NULL,Toys & Games,Learning & Education ,STEM Toys,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190914000000,NULL,Toys & Games,Learning & Education ,STEM Toys,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190914000000,NULL,Toys & Games,Learning & Education ,STEM Toys,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190914000000,NULL,Toys & Games,Learning & Education ,STEM Toys,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,190912000000,NULL,Toys & Games,Learning & Education,Solar,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191003000000,NULL,Toys & Games,Party Supplies,Cake & Cupcake Toppers,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191005000000,NULL,Toys & Games,Party Supplies,Invitations & Cards,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191006000000,NULL,Toys & Games,Party Supplies,Party & Games Crafts,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191007000000,NULL,Toys & Games,Party Supplies,Party Hats,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191011000000,NULL,Toys & Games,Party Supplies,Table covers & Centre Pieces,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191104000000,NULL,Toys & Games,Puzzle,Jigsaw Puzzles,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191108000000,NULL,Toys & Games,Puzzle,Sudoku Puzzles,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191401020000,NULL,Toys & Games,Sports & Outdoor Play,Toy Parachute Figures,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191402000000,NULL,Toys & Games,Sports & Outdoor Play,Inflatable Bouncers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191407010000,NULL,Toys & Games,Sports & Outdoor Play,Kids Tricycles,#N/A,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191407030000,NULL,Toys & Games,Sports & Outdoor Play,Kids Bikes & Accessories,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191407040000,NULL,Toys & Games,Sports & Outdoor Play,Kids Skateboards,138720,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191417010000,NULL,Toys & Games,Sports & Outdoor Play,Swimming Pools,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191417030000,NULL,Toys & Games,Sports & Outdoor Play,Sand & Water Tables,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191407100000,NULL,Toys & Games,Sports & Outdoor Play,Trampoline & Accessories,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191407110000,NULL,Toys & Games,Sports & Outdoor Play,Inflatable Bouncer,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191407130100,NULL,Toys & Games,Sports & Outdoor Play,Blaster Guns & Slingshots,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191408030000,NULL,Toys & Games,Sports & Outdoor Play,Parts & Hardware,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191408050000,NULL,Toys & Games,Sports & Outdoor Play,Play Set Attachments,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191410000000,NULL,Toys & Games,Sports & Outdoor Play,Playhouses,173400,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191413020200,NULL,Toys & Games,Sports & Outdoor Play,Basketballs,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191413040100,NULL,Toys & Games,Sports & Outdoor Play,Footballs,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191413090100,NULL,Toys & Games,Sports & Outdoor Play,Goals & Sets,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191414000000,NULL,Toys & Games,Sports & Outdoor Play,Toys Sports,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191500000000,NULL,Toys & Games,Stuffed Toys,Stuffed Toys,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191500000000,NULL,Toys & Games,Stuffed Toys,Stuffed Toys,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191500000000,NULL,Toys & Games,Stuffed Toys,Stuffed Toys,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191500000000,NULL,Toys & Games,Stuffed Toys,Stuffed Toys,138720,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191602010000,NULL,Toys & Games,Remote Control & Play Vehicles,Drones & Quadcopters,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191602020000,NULL,Toys & Games,Remote Control & Play Vehicles,Accessories & Batteries,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191603010000,NULL,Toys & Games,Remote Control & Play Vehicles,Buidings & Scenery,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191603020000,NULL,Toys & Games,Remote Control & Play Vehicles,Train Tracks,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191603030000,NULL,Toys & Games,Remote Control & Play Vehicles,Accessories,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191604010000,NULL,Toys & Games,Remote Control & Play Vehicles,Vehicles,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191604020000,NULL,Toys & Games,Remote Control & Play Vehicles,Vehicle Playsets,69360,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191604030000,NULL,Toys & Games,Remote Control & Play Vehicles,Pull-Backs,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191605010000,NULL,Toys & Games,Remote Control & Play Vehicles,Battery Packs & Chargers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191605020000,NULL,Toys & Games,Remote Control & Play Vehicles,RC Vehicles,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191703000000,NULL,Toys & Games,Traditional Games,Card Games,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191704000000,NULL,Toys & Games,Traditional Games,Dice & Gaming Dice,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191707020000,NULL,Toys & Games,Traditional Games,Billiards,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191707040000,NULL,Toys & Games,Traditional Games,Darts,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191707070000,NULL,Toys & Games,Traditional Games,Foosball,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191710050000,NULL,Toys & Games,Traditional Games,Counters,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191710080000,NULL,Toys & Games,Traditional Games,Decks & Sets,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,191710090000,NULL,Toys & Games,Traditional Games,Lots,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200110010000,NULL,Pet Supplies,Dog,Beds,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200114010000,NULL,Pet Supplies,Dog,Collars,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200106090000,NULL,Pet Supplies,Dog,Shampoos & Bath Accessories,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200109030000,NULL,Pet Supplies,Dog,Training Pads & Trays,121380,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200109050000,NULL,Pet Supplies,Dog,Pooper Scoopers & Bags,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200205000000,NULL,Pet Supplies,Cat,Cat Toys,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200206010000,NULL,Pet Supplies,Cat,Brushes & Combs,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200206020000,NULL,Pet Supplies,Cat,Claw Care,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200206080000,NULL,Pet Supplies,Cat,Shampoos & Bath Accessories,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200218010000,NULL,Pet Supplies,Cat,Carriers Purses,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,200402000000,NULL,Pet Supplies,Small Pet,Habitats & Accessories,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,010100000000,NULL,Mobiles & Tablets,Mobiles,Mobiles,86700,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,010200000000,NULL,Mobiles & Tablets,Tablets,Tablets,190740,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,010300000000,NULL,Mobiles & Tablets,Landline Phones,Landline Phones,138720,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011101000000,NULL,Mobiles & Tablets,Mobile Accessories,Cables & Converters,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011102000000,NULL,Mobiles & Tablets,Mobile Accessories,Car Mounts,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011103000000,NULL,Mobiles & Tablets,Mobile Accessories,Phone Cases,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011104000000,NULL,Mobiles & Tablets,Mobile Accessories,Screen Protectors,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011105010000,NULL,Mobiles & Tablets,Mobile Accessories,Replacement Parts,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011107000000,NULL,Mobiles & Tablets,Mobile Accessories,Prepaid Cards,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011302000000,NULL,Mobiles & Tablets,Tablet Accessories,Cases & Covers,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011303000000,NULL,Mobiles & Tablets,Tablet Accessories,Keyboards,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011125000000,NULL,Mobiles & Tablets,Mobile Accessories,Wall Chargers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011126000000,NULL,Mobiles & Tablets,Mobile Accessories,Wireless Chargers,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011110000000,NULL,Mobiles & Tablets,Mobile Accessories,Power Banks,34680,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,011127000000,NULL,Mobiles & Tablets,Mobile Accessories,Selfie Sticks,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,020102000000,NULL,Computers & Laptops,Laptops,Traditional Laptops,225420,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,020104000000,NULL,Computers & Laptops,Laptops,Gaming,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,020108000000,NULL,Computers & Laptops,Laptops,Macbooks,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,020109000000,NULL,Computers & Laptops,Laptops,2-in-1s,433500,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,020109000000,NULL,Computers & Laptops,Laptops,2-in-1s,329460,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,020201000000,NULL,Computers & Laptops,Desktops Computers,All-In-One,104040,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,020301000000,NULL,Computers & Laptops,Computer Accessories,Power Cord & Adaptors,52020,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,020303000000,NULL,Computers & Laptops,Computer Accessories,Laptop Batteries,17340,2017-12-11 00:00:00,9999-12-31 23:59:59
NULL,020304000000,NULL,Computers & Laptops,Computer Accessories,Blank Media,173400,2017-12-11 00:00:00,9999-12-31 23:59:59
